patternSignature,patternReadable,eligible,ineligibleReason,rank,selectedTop60,lpActivity,residualScarcity,coveredResidualOrders,wastePerCar,targetResidualWastePerCar,wasteFit,totalScore,widths,stationCount,distinctWidthCount,manual31ColumnCount,manual65PatternCount,manualCarsDistribution,manualOddCount,manualOneCarCount,manualOrderCoverageSummary
"4390|740x1,780x1,870x2,1125x1","{740=1, 780=1, 870=2, 1125=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|780|870",,"false","","",,,"","","","740|780|870|1125","5","4","0","0","","0","0",""
"4390|740x1,780x1,870x2,1130x1","{740=1, 780=1, 870=2, 1130=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|870",,"false","","",,,"","","","740|780|870|1130","5","4","0","0","","0","0",""
"4390|740x1,780x1,890x1,900x1,1080x1","{740=1, 780=1, 890=1, 900=1, 1080=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890|900|1080",,"false","","",,,"","","","740|780|890|900|1080","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x1,910x1,1070x1","{740=1, 780=1, 890=1, 910=1, 1070=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890|910|1070",,"false","","",,,"","","","740|780|890|910|1070","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x1,950x1,1030x1","{740=1, 780=1, 890=1, 950=1, 1030=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890|950|1030",,"false","","",,,"","","","740|780|890|950|1030","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x1,960x1,1015x1","{740=1, 780=1, 890=1, 960=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|780|890|960|1015",,"false","","",,,"","","","740|780|890|960|1015","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x1,960x1,1020x1","{740=1, 780=1, 890=1, 960=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890|960|1020",,"false","","",,,"","","","740|780|890|960|1020","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x1,970x1,1010x1","{740=1, 780=1, 890=1, 970=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890|1010",,"false","","",,,"","","","740|780|890|970|1010","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x1,980x1,1000x1","{740=1, 780=1, 890=1, 980=1, 1000=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890",,"false","","",,,"","","","740|780|890|980|1000","5","5","0","0","","0","0",""
"4390|740x1,780x1,890x2,1090x1","{740=1, 780=1, 890=2, 1090=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890",,"false","","",,,"","","","740|780|890|1090","5","4","0","0","","0","0",""
"4390|740x1,780x1,900x1,910x1,1060x1","{740=1, 780=1, 900=1, 910=1, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900|910",,"false","","",,,"","","","740|780|900|910|1060","5","5","0","0","","0","0",""
"4390|740x1,780x1,900x1,940x1,1030x1","{740=1, 780=1, 900=1, 940=1, 1030=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900|940|1030",,"false","","",,,"","","","740|780|900|940|1030","5","5","0","0","","0","0",""
"4390|740x1,780x1,900x1,950x1,1015x1","{740=1, 780=1, 900=1, 950=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|780|900|950|1015",,"false","","",,,"","","","740|780|900|950|1015","5","5","0","0","","0","0",""
"4390|740x1,780x1,900x1,950x1,1020x1","{740=1, 780=1, 900=1, 950=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900|950|1020",,"false","","",,,"","","","740|780|900|950|1020","5","5","0","0","","0","0",""
"4390|740x1,780x1,900x1,960x1,1010x1","{740=1, 780=1, 900=1, 960=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900|960|1010",,"false","","",,,"","","","740|780|900|960|1010","5","5","0","0","","0","0",""
"4390|740x1,780x1,900x1,970x1,1000x1","{740=1, 780=1, 900=1, 970=1, 1000=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900",,"false","","",,,"","","","740|780|900|970|1000","5","5","0","0","","0","0",""
"4390|740x1,780x1,900x2,1070x1","{740=1, 780=1, 900=2, 1070=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900|1070",,"false","","",,,"","","","740|780|900|1070","5","4","0","0","","0","0",""
"4390|740x1,780x1,910x1,940x1,1015x1","{740=1, 780=1, 910=1, 940=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|780|910|940|1015",,"false","","",,,"","","","740|780|910|940|1015","5","5","0","0","","0","0",""
"4390|740x1,780x1,910x1,940x1,1020x1","{740=1, 780=1, 910=1, 940=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|910|940|1020",,"false","","",,,"","","","740|780|910|940|1020","5","5","0","0","","0","0",""
"4390|740x1,780x1,910x1,950x1,1010x1","{740=1, 780=1, 910=1, 950=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|910|950|1010",,"false","","",,,"","","","740|780|910|950|1010","5","5","0","0","","0","0",""
"4390|740x1,780x1,910x1,960x1,1000x1","{740=1, 780=1, 910=1, 960=1, 1000=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|910|960",,"false","","",,,"","","","740|780|910|960|1000","5","5","0","0","","0","0",""
"4390|740x1,780x1,910x1,980x2","{740=1, 780=1, 910=1, 980=2} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|910",,"false","","",,,"","","","740|780|910|980","5","4","0","0","","0","0",""
"4390|740x1,780x1,910x2,1050x1","{740=1, 780=1, 910=2, 1050=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|910",,"false","","",,,"","","","740|780|910|1050","5","4","0","0","","0","0",""
"4390|740x1,780x1,940x1,950x1,980x1","{740=1, 780=1, 940=1, 950=1, 980=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|940|950",,"false","","",,,"","","","740|780|940|950|980","5","5","0","0","","0","0",""
"4390|740x1,780x1,940x1,960x1,970x1","{740=1, 780=1, 940=1, 960=1, 970=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|940|960",,"false","","",,,"","","","740|780|940|960|970","5","5","0","0","","0","0",""
"4390|740x1,780x1,950x1,960x2","{740=1, 780=1, 950=1, 960=2} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|950|960",,"false","","",,,"","","","740|780|950|960","5","4","0","0","","0","0",""
"4390|740x1,780x1,950x2,970x1","{740=1, 780=1, 950=2, 970=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|950",,"false","","",,,"","","","740|780|950|970","5","4","0","0","","0","0",""
"4390|740x1,780x2,1000x1,1090x1","{740=1, 780=2, 1000=1, 1090=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780",,"false","","",,,"","","","740|780|1000|1090","5","4","0","0","","0","0",""
"4390|740x1,780x2,1010x1,1080x1","{740=1, 780=2, 1010=1, 1080=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|1010|1080",,"false","","",,,"","","","740|780|1010|1080","5","4","0","0","","0","0",""
"4390|740x1,780x2,1015x1,1070x1","{740=1, 780=2, 1015=1, 1070=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|780|1015|1070",,"false","","",,,"","","","740|780|1015|1070","5","4","0","0","","0","0",""
"4390|740x1,780x2,1020x1,1070x1","{740=1, 780=2, 1020=1, 1070=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|1020|1070",,"false","","",,,"","","","740|780|1020|1070","5","4","0","0","","0","0",""
"4390|740x1,780x2,1030x1,1060x1","{740=1, 780=2, 1030=1, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|1030",,"false","","",,,"","","","740|780|1030|1060","5","4","0","0","","0","0",""
"4390|740x1,780x2,790x1,1300x1","{740=1, 780=2, 790=1, 1300=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780",,"false","","",,,"","","","740|780|790|1300","5","4","0","0","","0","0",""
"4390|740x1,780x2,840x1,1250x1","{740=1, 780=2, 840=1, 1250=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780",,"false","","",,,"","","","740|780|840|1250","5","4","0","0","","0","0",""
"4390|740x1,780x2,850x1,1240x1","{740=1, 780=2, 850=1, 1240=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780",,"false","","",,,"","","","740|780|850|1240","5","4","0","0","","0","0",""
"4390|740x1,780x2,870x1,1220x1","{740=1, 780=2, 870=1, 1220=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|870",,"false","","",,,"","","","740|780|870|1220","5","4","0","0","","0","0",""
"4390|740x1,780x2,890x1,1200x1","{740=1, 780=2, 890=1, 1200=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|890",,"false","","",,,"","","","740|780|890|1200","5","4","0","0","","0","0",""
"4390|740x1,780x2,900x1,1190x1","{740=1, 780=2, 900=1, 1190=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|900",,"false","","",,,"","","","740|780|900|1190","5","4","0","0","","0","0",""
"4390|740x1,780x2,940x1,1150x1","{740=1, 780=2, 940=1, 1150=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|940",,"false","","",,,"","","","740|780|940|1150","5","4","0","0","","0","0",""
"4390|740x1,780x2,950x1,1140x1","{740=1, 780=2, 950=1, 1140=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|950",,"false","","",,,"","","","740|780|950|1140","5","4","0","0","","0","0",""
"4390|740x1,780x2,960x1,1125x1","{740=1, 780=2, 960=1, 1125=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|780|960",,"false","","",,,"","","","740|780|960|1125","5","4","0","0","","0","0",""
"4390|740x1,780x2,960x1,1130x1","{740=1, 780=2, 960=1, 1130=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|780|960",,"false","","",,,"","","","740|780|960|1130","5","4","0","0","","0","0",""
"4390|740x1,790x1,840x1,1000x1,1015x1","{740=1, 790=1, 840=1, 1000=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|1015",,"false","","",,,"","","","740|790|840|1000|1015","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,1000x1,1020x1","{740=1, 790=1, 840=1, 1000=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|1020",,"false","","",,,"","","","740|790|840|1000|1020","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,1010x2","{740=1, 790=1, 840=1, 1010=2} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|1010",,"false","","",,,"","","","740|790|840|1010","5","4","0","0","","0","0",""
"4390|740x1,790x1,840x1,870x1,1150x1","{740=1, 790=1, 840=1, 870=1, 1150=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870",,"false","","",,,"","","","740|790|840|870|1150","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,890x1,1125x1","{740=1, 790=1, 840=1, 890=1, 1125=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|890",,"false","","",,,"","","","740|790|840|890|1125","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,890x1,1130x1","{740=1, 790=1, 840=1, 890=1, 1130=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890",,"false","","",,,"","","","740|790|840|890|1130","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,940x1,1080x1","{740=1, 790=1, 840=1, 940=1, 1080=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|940|1080",,"false","","",,,"","","","740|790|840|940|1080","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,950x1,1070x1","{740=1, 790=1, 840=1, 950=1, 1070=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|950|1070",,"false","","",,,"","","","740|790|840|950|1070","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,960x1,1060x1","{740=1, 790=1, 840=1, 960=1, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|960",,"false","","",,,"","","","740|790|840|960|1060","5","5","0","0","","0","0",""
"4390|740x1,790x1,840x1,970x1,1050x1","{740=1, 790=1, 840=1, 970=1, 1050=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740",,"false","","",,,"","","","740|790|840|970|1050","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,1000x1,1010x1","{740=1, 790=1, 850=1, 1000=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|1010",,"false","","",,,"","","","740|790|850|1000|1010","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,860x1,1150x1","{740=1, 790=1, 850=1, 860=1, 1150=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740",,"false","","",,,"","","","740|790|850|860|1150","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,870x1,1140x1","{740=1, 790=1, 850=1, 870=1, 1140=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870",,"false","","",,,"","","","740|790|850|870|1140","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,910x1,1100x1","{740=1, 790=1, 850=1, 910=1, 1100=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|910",,"false","","",,,"","","","740|790|850|910|1100","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,940x1,1070x1","{740=1, 790=1, 850=1, 940=1, 1070=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|940|1070",,"false","","",,,"","","","740|790|850|940|1070","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,950x1,1060x1","{740=1, 790=1, 850=1, 950=1, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|950",,"false","","",,,"","","","740|790|850|950|1060","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,960x1,1050x1","{740=1, 790=1, 850=1, 960=1, 1050=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|960",,"false","","",,,"","","","740|790|850|960|1050","5","5","0","0","","0","0",""
"4390|740x1,790x1,850x1,980x1,1030x1","{740=1, 790=1, 850=1, 980=1, 1030=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|1030",,"false","","",,,"","","","740|790|850|980|1030","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,1000x2","{740=1, 790=1, 860=1, 1000=2} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740",,"false","","",,,"","","","740|790|860|1000","5","4","0","0","","0","0",""
"4390|740x1,790x1,860x1,870x1,1125x1","{740=1, 790=1, 860=1, 870=1, 1125=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|870",,"false","","",,,"","","","740|790|860|870|1125","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,870x1,1130x1","{740=1, 790=1, 860=1, 870=1, 1130=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870",,"false","","",,,"","","","740|790|860|870|1130","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,900x1,1100x1","{740=1, 790=1, 860=1, 900=1, 1100=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900",,"false","","",,,"","","","740|790|860|900|1100","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,910x1,1090x1","{740=1, 790=1, 860=1, 910=1, 1090=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|910",,"false","","",,,"","","","740|790|860|910|1090","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,940x1,1060x1","{740=1, 790=1, 860=1, 940=1, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|940",,"false","","",,,"","","","740|790|860|940|1060","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,950x1,1050x1","{740=1, 790=1, 860=1, 950=1, 1050=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|950",,"false","","",,,"","","","740|790|860|950|1050","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,970x1,1030x1","{740=1, 790=1, 860=1, 970=1, 1030=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|1030",,"false","","",,,"","","","740|790|860|970|1030","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,980x1,1015x1","{740=1, 790=1, 860=1, 980=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|1015",,"false","","",,,"","","","740|790|860|980|1015","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x1,980x1,1020x1","{740=1, 790=1, 860=1, 980=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|1020",,"false","","",,,"","","","740|790|860|980|1020","5","5","0","0","","0","0",""
"4390|740x1,790x1,860x2,1140x1","{740=1, 790=1, 860=2, 1140=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740",,"false","","",,,"","","","740|790|860|1140","5","4","0","0","","0","0",""
"4390|740x1,790x1,870x1,890x1,1100x1","{740=1, 790=1, 870=1, 890=1, 1100=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|890",,"false","","",,,"","","","740|790|870|890|1100","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,900x1,1090x1","{740=1, 790=1, 870=1, 900=1, 1090=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|900",,"false","","",,,"","","","740|790|870|900|1090","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,910x1,1080x1","{740=1, 790=1, 870=1, 910=1, 1080=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|910|1080",,"false","","",,,"","","","740|790|870|910|1080","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,940x1,1050x1","{740=1, 790=1, 870=1, 940=1, 1050=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|940",,"false","","",,,"","","","740|790|870|940|1050","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,960x1,1030x1","{740=1, 790=1, 870=1, 960=1, 1030=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|960|1030",,"false","","",,,"","","","740|790|870|960|1030","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,970x1,1015x1","{740=1, 790=1, 870=1, 970=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|870|1015",,"false","","",,,"","","","740|790|870|970|1015","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,970x1,1020x1","{740=1, 790=1, 870=1, 970=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|1020",,"false","","",,,"","","","740|790|870|970|1020","5","5","0","0","","0","0",""
"4390|740x1,790x1,870x1,980x1,1010x1","{740=1, 790=1, 870=1, 980=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|870|1010",,"false","","",,,"","","","740|790|870|980|1010","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,900x1,1070x1","{740=1, 790=1, 890=1, 900=1, 1070=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890|900|1070",,"false","","",,,"","","","740|790|890|900|1070","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,910x1,1060x1","{740=1, 790=1, 890=1, 910=1, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890|910",,"false","","",,,"","","","740|790|890|910|1060","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,940x1,1030x1","{740=1, 790=1, 890=1, 940=1, 1030=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890|940|1030",,"false","","",,,"","","","740|790|890|940|1030","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,950x1,1015x1","{740=1, 790=1, 890=1, 950=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|890|950|1015",,"false","","",,,"","","","740|790|890|950|1015","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,950x1,1020x1","{740=1, 790=1, 890=1, 950=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890|950|1020",,"false","","",,,"","","","740|790|890|950|1020","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,960x1,1010x1","{740=1, 790=1, 890=1, 960=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890|960|1010",,"false","","",,,"","","","740|790|890|960|1010","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x1,970x1,1000x1","{740=1, 790=1, 890=1, 970=1, 1000=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890",,"false","","",,,"","","","740|790|890|970|1000","5","5","0","0","","0","0",""
"4390|740x1,790x1,890x2,1080x1","{740=1, 790=1, 890=2, 1080=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|890|1080",,"false","","",,,"","","","740|790|890|1080","5","4","0","0","","0","0",""
"4390|740x1,790x1,900x1,910x1,1050x1","{740=1, 790=1, 900=1, 910=1, 1050=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900|910",,"false","","",,,"","","","740|790|900|910|1050","5","5","0","0","","0","0",""
"4390|740x1,790x1,900x1,940x1,1015x1","{740=1, 790=1, 900=1, 940=1, 1015=1} @4390mm (pw=4385, util=99.9%)","false","MISSING_RESIDUAL_WIDTH:740|900|940|1015",,"false","","",,,"","","","740|790|900|940|1015","5","5","0","0","","0","0",""
"4390|740x1,790x1,900x1,940x1,1020x1","{740=1, 790=1, 900=1, 940=1, 1020=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900|940|1020",,"false","","",,,"","","","740|790|900|940|1020","5","5","0","0","","0","0",""
"4390|740x1,790x1,900x1,950x1,1010x1","{740=1, 790=1, 900=1, 950=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900|950|1010",,"false","","",,,"","","","740|790|900|950|1010","5","5","0","0","","0","0",""
"4390|740x1,790x1,900x1,960x1,1000x1","{740=1, 790=1, 900=1, 960=1, 1000=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900|960",,"false","","",,,"","","","740|790|900|960|1000","5","5","0","0","","0","0",""
"4390|740x1,790x1,900x1,980x2","{740=1, 790=1, 900=1, 980=2} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900",,"false","","",,,"","","","740|790|900|980","5","4","0","0","","0","0",""
"4390|740x1,790x1,900x2,1060x1","{740=1, 790=1, 900=2, 1060=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|900",,"false","","",,,"","","","740|790|900|1060","5","4","0","0","","0","0",""
"4390|740x1,790x1,910x1,940x1,1010x1","{740=1, 790=1, 910=1, 940=1, 1010=1} @4390mm (pw=4390, util=100.0%)","false","MISSING_RESIDUAL_WIDTH:740|910|940|1010",,"false","","",,,"","","","740|790|910|940|1010","5","5","0","0","","0","0",""
